business_id,name,city,state,latitude,longitude,business_stars,review_count,categories,checkins,review_id,user_id,reviewer_stars,useful,funny,cool
C9ImzBi5fn742ZcAYDww2A,Rise & Shine - A Steak & Egg Place,Las Vegas,NV,35.9949501,-115.2062178,4.0,1191,Food;Breakfast & Brunch;Steakhouses;American (Traditional);Grocery;Restaurants,1.0,D7Sh8139jIqJUri46mf1NA,ZS87h56EleboGftu_Cs0cg,1.0,0.0,0.0,0
klsBtNP-vlO3QlfPbAtTzQ,Denny's,Las Vegas,NV,36.2384851,-115.248178,3.0,61,Burgers;American (Traditional);Diners;Restaurants;Breakfast & Brunch,9.0,O_vZVyD1SwDlrBQEqsju8w,q7_X5bQdB2e6Ogp5XAVLsg,1.0,1.0,1.0,0
RVNxhRf8ERTAb38vBWvCig,Ruby's Diner,Las Vegas,NV,36.08151294,-115.13741,2.5,178,American (Traditional);Restaurants;Diners;Burgers,1.0,-EeX9DOxADLtpkiPnkpzPA,lLfcbYGTeVxQN5Ig0ompJg,3.0,2.0,2.0,2
-U7tvCtaraTQ9b0zBhpBMA,MGM Grand Buffet,Las Vegas,NV,36.10209118,-115.1717784,2.5,1005,American (Traditional);Buffets;Restaurants,25.0,bqpcKKdTz8tpr2c0uVYZSA,aZ1pIx3VJCRueFzFmSV6tA,2.0,1.0,0.0,0
rcaPajgKOJC2vo_l3xa42A,Bouchon at the Venezia Tower,Las Vegas,NV,36.12095546,-115.1698532,4.0,3570,Breakfast & Brunch;Venues & Event Spaces;Event Planning & Services;Restaurants;French;Cafes;Bakeries;Food,101.0,js3Yfdh9g5jIoP1GzOKdQg,4jknDuODKRBhuhqF40W4dg,5.0,0.0,0.0,0
ZkGDCVKSdf8m76cnnalL-A,Le Village Buffet,Las Vegas,NV,36.11284212,-115.1705693,3.0,2108,Sandwiches;Restaurants;Buffets;Breakfast & Brunch,44.0,MOMCki5QrRJ4_i8d7gTe_w,A6EK1XwLRBYyZOEh8EPcAw,5.0,0.0,1.0,1
QJR4qBUHegWEozSQrGmBPw,Olives,Las Vegas,NV,36.113933,-115.174139,4.0,1747,Bars;Mediterranean;American (New);Nightlife;Restaurants,39.0,8LXbYvu6AK3dR3BpG_tM2A,9MXyRRpH3lr7b2uf6ItfKA,5.0,2.0,1.0,1
6fPQJq4f_yiq1NHn0fd11Q,La Creperie,Las Vegas,NV,36.11252664,-115.1713514,3.5,480,Creperies;French;Restaurants,2.0,fmKD4oexPE7PQlZBOBLekw,dPgm8wLD5eezXpz8ZNz-4Q,3.0,0.0,1.0,0
MNaPOkqm2vKeNG8EqkZWCg,Chicago Joe's,Las Vegas,NV,36.1609794,-115.1478447,4.0,338,Sandwiches;Italian;Seafood;Restaurants,5.0,VFAGj2iBw_9VlAeE6gj9Zg,-9tkUCNNWp5OB5NHI983KQ,5.0,1.0,0.0,0
jBh399TajGcH28Zo2J1pHw,Shake Shack,Las Vegas,NV,36.1518122,-115.3320001,3.5,456,American (Traditional);Burgers;Restaurants;Food;Ice Cream & Frozen Yogurt,19.0,u2HVf4aAUkuC1bYk1FK8Qg,wF5bhyPAHJoVSoNkS-Fpgg,3.0,0.0,0.0,0
SzzrUeJGnl_LQAJXMK8wQw,Omoide Noodles & Bowls,Las Vegas,NV,36.0477111,-115.2435475,3.5,295,Noodles;Ramen;Japanese;Soup;Restaurants,8.0,0JurpHc8W8RFN1a50Y7yzQ,MUzomh244NRtCNstnFbNYw,5.0,0.0,0.0,0
wkKlpSx3OcoGJiv7p8VZzw,Sparrow + Wolf,Las Vegas,NV,36.1266955,-115.2013006,4.5,205,Restaurants;American (New);Nightlife;Cocktail Bars;Bars,7.0,iOHlR_pwHqxFaR1bH9fIWA,3gIWOIkr-vVBc062yPawVw,4.0,0.0,0.0,0
pyqnGlIfP9Zw8LLxBjyAiA,Nobu,Las Vegas,NV,36.11674333,-115.1753682,4.0,840,Sushi Bars;Japanese;Seafood;Restaurants,2.0,c9FD_VzWYYn4cRmWovcYdw,6llKCAZK_eDHHQKw41ZdFA,5.0,0.0,0.0,0
RESDUcs7fIiihp38-d6_6g,Bacchanal Buffet,Las Vegas,NV,36.116113,-115.176222,4.0,7009,Sandwiches;Buffets;Restaurants;Breakfast & Brunch;Food,667.0,qBLAFhssXjHIuF1m89KUxw,srFZ0_Q7ktL5USL63yzrHQ,5.0,1.0,0.0,1
QJ6GXAAMkgCZPF0bZk0xLw,Baladie Café,Las Vegas,NV,36.24778871,-115.2096527,4.0,351,Restaurants;Mediterranean;Greek;Middle Eastern,15.0,Cs2KRN37WyqhDm4grkThQQ,WhugmAaZNXB09zskc3pV7A,5.0,3.0,0.0,0
qkyCuFJF2Uboh6n2Lmuwlg,Lee's Sandwiches,Las Vegas,NV,36.12602715,-115.1929697,3.0,633,Food;Bakeries;Sandwiches;Restaurants,40.0,kUDHwW5WZL32eDvG__J9qg,bynvmNP-F_US3wW9s1SrZw,3.0,1.0,1.0,0
Vs7gc9EE3k9wARuUcN9piA,Pan Asian,Las Vegas,NV,36.1350039,-115.2784117,4.5,616,Japanese;Restaurants;Thai;Chinese,9.0,6wfjHiTmH9qe7ZIF_eOAlg,HJ_eAEa-lewo7OK-boT3Mw,4.0,0.0,0.0,0
UNI1agsPX2k3eJSJVB91nw,Hot N Juicy Crawfish,Las Vegas,NV,36.12659258,-115.206306,4.0,1520,American (Traditional);Restaurants;Cajun/Creole;Seafood,30.0,5Y96HOljBaR7Wh9T9ZfHQQ,x00GbHWf3R20AJJfiHC5zQ,4.0,1.0,0.0,0
TCWMgOiV0PxQkWE1SyBIWQ,Nobu,Las Vegas,NV,36.10916361,-115.1534933,4.0,938,Japanese;Restaurants;Sushi Bars,3.0,nlrWaAUsHwOV1YQl7SvrUg,reQcVFgEEFdFmFrFycMHXw,5.0,1.0,0.0,1
Gen0ei06dGq13OJ8DRXUjg,Metro Pizza,Las Vegas,NV,36.1003454,-115.1342997,4.0,351,Restaurants;Pizza;Italian,13.0,-iR7mQ3KMuDfcZ23PT-TiQ,DCpG5TZe_4sMPti5HhE6gw,3.0,0.0,0.0,0
DESv2ys6SjBKA4SyDtJvxw,Ferraro's Italian Restaurant & Wine Bar,Las Vegas,NV,36.10919834,-115.1519554,4.0,756,Italian;Restaurants;Food;Bars;Nightlife;Wine Bars,58.0,j-iafYLkYQ0Y8eEZIqqLjA,oSLXwV_dp-S168os2B1T1Q,3.0,1.0,0.0,0
A-uZAD4zP3rRxb44WUGV5w,Soho Japanese Restaurant,Las Vegas,NV,36.0552438,-115.2258702,4.5,1289,Restaurants;Sushi Bars;Asian Fusion;Japanese,95.0,iOIhQWSeanMyPAh0m2yy6w,LfOTC2T5KQhlPuhJsA4Nmg,5.0,0.0,0.0,0
l_GV0hgEoTUf70uJVT0_hg,Eat.,Las Vegas,NV,36.166723,-115.13894,4.0,1941,Restaurants;American (New);Sandwiches;Breakfast & Brunch,3.0,yWEx2ZdVIS2dH8EmjSPhTA,F-eBGfQ_UOa-XVbpm3eQjQ,5.0,0.0,0.0,1
dEAk-gE-5Q95a7p91gNn8A,Sushi Koma,Las Vegas,NV,36.11446812,-115.2810967,4.0,884,Sushi Bars;Restaurants;Japanese,21.0,bhNQKoIc1t6CrrMvaF0PZA,7aeH8O4ZOdUOfSdYjz0_ag,2.0,3.0,5.0,0
RESDUcs7fIiihp38-d6_6g,Bacchanal Buffet,Las Vegas,NV,36.116113,-115.176222,4.0,7009,Sandwiches;Buffets;Restaurants;Breakfast & Brunch;Food,533.0,qBLAFhssXjHIuF1m89KUxw,srFZ0_Q7ktL5USL63yzrHQ,5.0,1.0,0.0,1
RESDUcs7fIiihp38-d6_6g,Bacchanal Buffet,Las Vegas,NV,36.116113,-115.176222,4.0,7009,Sandwiches;Buffets;Restaurants;Breakfast & Brunch;Food,3.0,L1K9dyoCzYCLoTvUw4oeIg,3gtLXe6MVJdUCUdqwX-zpw,5.0,1.0,0.0,0
f4x1YBxkLrZg652xt2KR5g,Hash House A Go Go,Las Vegas,NV,36.11818069,-115.1715798,4.0,4774,American (New);Restaurants;Breakfast & Brunch,50.0,QU5I7ophxty-_ZqdrXPIjg,Sk1utVLqifxGBYpQRJhALw,5.0,0.0,0.0,0
yNVcnSaMSrTmjJBMrHTy9w,Battista's Hole In the Wall,Las Vegas,NV,36.115471,-115.1679201,3.5,983,Restaurants;Wine Bars;Nightlife;Italian;Bars,1.0,dhkeOo6SWUymDjbIZFa5Cg,_K9sKlA4fVkWI4hyGSpoPA,2.0,0.0,0.0,0
78XbdLi5e42XDxgnxuYacg,Ohjah Japanese Steakhouse Sushi & Hibachi Flamingo,Las Vegas,NV,36.1154163,-115.3140301,4.5,299,Steakhouses;Barbeque;Sushi Bars;Japanese;Restaurants,75.0,EN8NQhUk97FifI5Q1X9Jlw,GRFV-QsQhAkb8HBiNmK1Qw,5.0,2.0,0.0,1
IMLrj2klosTFvPRLv56cng,Honey Salt,Las Vegas,NV,36.160577,-115.292996,4.0,1206,Cafes;American (New);Restaurants,15.0,yj6Aku5mSFgK8La8K63ReA,BDUrU5aMAfQzgnK1P4--dg,3.0,6.0,3.0,5
M4vh_kzppP1nsxo7hsaVIA,Golden Nugget Buffet,Las Vegas,NV,36.170044,-115.144858,2.5,285,Restaurants;Buffets,13.0,oGmoQvBiUB2kWOEm2pSWDg,JNTHN9MKeTnEp2xcpLr-7g,4.0,3.0,0.0,0
makqSKZaz1aUipoWBW0BsA,Westin Las Vegas Hotel & Spa,Las Vegas,NV,36.115198,-115.165729,3.0,591,Casinos;Hotels & Travel;Event Planning & Services;Hotels;Restaurants;Arts & Entertainment,6.0,XQkW63U9vRp5WcZ4eYRMaw,NwRxAglt-0Jqidomj4GrzA,4.0,0.0,0.0,0
xVEtGucSRLk5pxxN0t4i6g,Eiffel Tower,Las Vegas,NV,36.112477,-115.172189,4.0,1549,Steakhouses;Nightlife;Bars;French;Restaurants;Cocktail Bars,4.0,gAq0_gHSMXFaiY2UmomNcQ,TMMmUU_psX4HRNeucFOALg,4.0,0.0,0.0,0
ckke8MRDHVLJdNa0quxOEg,Anise Tapas & Grill,Las Vegas,NV,36.133449,-115.278489,3.5,191,Kosher;Mediterranean;Tapas Bars;Restaurants;Tapas/Small Plates,1.0,vmfxhneUTS8G51f9aOe5ug,O34CuYxxyGP5HDZ2508ULg,5.0,0.0,0.0,0
K7lWdNUhCbcnEvI0NhGewg,Wicked Spoon,Las Vegas,NV,36.109538,-115.17617,3.5,5950,Buffets;Breakfast & Brunch;Restaurants,49.0,ovGiuTy38tBbSV37qc8fug,QVrLRR_Q-gPq4EinMochpw,5.0,0.0,0.0,0
HhVmDybpU7L50Kb5A0jXTg,Guy Fieri's Vegas Kitchen & Bar,Las Vegas,NV,36.11808023,-115.1724324,3.5,2674,American (New);Burgers;Restaurants;Pubs;Nightlife;American (Traditional);Bars;Breakfast & Brunch;African,48.0,QmD3CAGdIs78BSlpZblTNA,gQV2P_Vy_QLZC-PW0wbYyw,3.0,1.0,1.0,0
igHYkXZMLAc9UdV5VnR_AA,Echo & Rig,Las Vegas,NV,36.166576,-115.286232,4.5,1924,Food;Steakhouses;Meat Shops;Butcher;Specialty Food;Restaurants,18.0,Tyj8LWTsWsgBxLq4BsfTLA,LTmsywzKBX9MKACEb3zFIw,5.0,1.0,0.0,0
RVNxhRf8ERTAb38vBWvCig,Ruby's Diner,Las Vegas,NV,36.08151294,-115.13741,2.5,178,American (Traditional);Restaurants;Diners;Burgers,5.0,uNVb1D144Cy0icAYkGONkg,x38o5eGQ8p6kCQhBn_kEiA,3.0,1.0,0.0,0
KskYqH1Bi7Z_61pH6Om8pg,Lotus of Siam,Las Vegas,NV,36.14345,-115.14278,4.0,3964,Car Dealers;Thai;Automotive;Seafood;Bars;Wine Bars;Restaurants;Nightlife,4.0,LvHdFIFXFJoBRk-DTDSCWg,CnfRtlmXpzhSN-mrMOG5pA,5.0,0.0,0.0,0
EvxTD0ETbbFbFjUMWhHbIw,Oh Curry,Las Vegas,NV,36.16590614,-115.0631236,4.5,252,Japanese Curry;Restaurants;Japanese,10.0,7ZavdXDvap5fkdj4pqZsGQ,Nk06xo8KkGqssYpeu4qWDg,5.0,0.0,1.0,0
XXW_OFaYQkkGOGniujZFHg,The Peppermill Restaurant & Fireside Lounge,Las Vegas,NV,36.13366733,-115.1630948,4.0,2703,Bars;American (Traditional);Lounges;Nightlife;Breakfast & Brunch;Restaurants,19.0,f60MA3Opse2GYAvmbpIn0Q,nYbLdMOWQnP8cDYIEp5NAA,5.0,1.0,0.0,1
olmCDBoMF-EhN8U2livBSg,Freed's Bakery,Las Vegas,NV,36.01099824,-115.119958,4.0,777,American (New);Restaurants;Food;Bakeries;Desserts;Cupcakes;Breakfast & Brunch,107.0,5flS4Qsy_VrXFjpgsWM8CA,deL6e_z9xqZTIODKqnvRXQ,5.0,4.0,3.0,3
2iTsRqUsPGRH1li1WVRvKQ,Carson Kitchen,Las Vegas,NV,36.16787832,-115.1406405,4.5,1586,Salad;Comfort Food;Gastropubs;Nightlife;Cocktail Bars;Vegan;American (New);Bars;Tapas/Small Plates;Seafood;Food;Burgers;Restaurants;Desserts,15.0,HwA6Dqgc34nrbXj8MexTOg,BYii9aApb__ZCOxSBOTlbg,5.0,0.0,0.0,0
hihud--QRriCYZw1zZvW4g,Gangnam Asian BBQ Dining,Las Vegas,NV,36.108898,-115.151261,4.5,3262,Asian Fusion;Restaurants;Barbeque;Korean;Tapas/Small Plates;Japanese,2.0,TG6C15kZp68E-UYfMrRjrg,QUo99XWiOIhM0y5VI5jqGQ,5.0,0.0,0.0,0
EAwh1OmG6t6p3nRaZOW_AA,"Ellis Island Hotel, Casino & Brewery",Las Vegas,NV,36.1130255,-115.1634847,4.0,1946,Bars;Barbeque;Karaoke;Food;Breweries;Restaurants;American (Traditional);Nightlife;Pubs;Arts & Entertainment;Casinos,25.0,ude96L53dZy9pLAvUOXFkA,L9Ag8Y7DmH_iG6xCiAmFtQ,3.0,3.0,0.0,1
iCQpiavjjPzJ5_3gPD5Ebg,Secret Pizza,Las Vegas,NV,36.11237223,-115.1730639,4.0,3741,Pizza;Restaurants,113.0,Vkl6BD6lq2JUGZPAAx718Q,sa5zd7bwBQzajQB48Y9SUw,4.0,1.0,1.0,1
poYsvuOmVDqF4dTnjJ780A,Tiabi Coffee & Waffle,Las Vegas,NV,36.11664987,-115.1387529,4.5,752,Food;Internet Cafes;Comfort Food;Bakeries;Restaurants;Coffee & Tea;Juice Bars & Smoothies;Local Flavor;Cafes;Desserts;Breakfast & Brunch,7.0,tpYjhNmyF0-_s5vkzRuRwA,5ynSpOpVQHq_WNI2Lue-TA,1.0,0.0,0.0,0
U9aA5H13y7t9xWnoQslV0Q,Beijing Noodle No. 9,Las Vegas,NV,36.116165,-115.175067,2.5,765,Chinese;Restaurants,6.0,Ka4UsrzwLNspzvruF4cXeA,-kO6984fXByyZm3_6z2JYg,2.0,0.0,0.0,0
eaNenRk_liZBERFFLCXqqQ,Hobak Korean BBQ,Las Vegas,NV,36.12594569,-115.2219796,4.5,741,Barbeque;Restaurants;Korean,9.0,PMqHPWdmaxRKrXPuuoqBqw,ZO78RBvYx6kVTAWqDzCz_w,5.0,1.0,0.0,0
UNMBMKI9FjnO9flxPxV-1w,Papa Pinny's Pizzeria,Las Vegas,NV,36.14282991,-115.2687521,4.5,188,Restaurants;Italian;Food;Pizza;Sandwiches;Chicken Wings,5.0,kyFNpM1Oo-5ZHTLvb0T8iA,nsUDOyscUUJ3tT3Ee8ceTg,5.0,0.0,0.0,1
OETh78qcgDltvHULowwhJg,Gordon Ramsay Steak,Las Vegas,NV,36.11233777,-115.1716961,4.0,2935,Salad;Restaurants;Soup;American (New);Steakhouses,28.0,8oUGLvpnVrSGWCDEU3khzg,CWB2X2ScozCjuKDLUSSZVQ,4.0,1.0,0.0,0
ugLqbAvBdRDc-gS4hpslXw,Yama Sushi,Las Vegas,NV,36.11552045,-115.1349706,4.0,1717,Restaurants;Sushi Bars,2.0,nrFfNW3AQVxxKKqj0QXqRg,H3wPBzQCKCKiHcV7GZK4kg,5.0,2.0,1.0,1
C9ImzBi5fn742ZcAYDww2A,Rise & Shine - A Steak & Egg Place,Las Vegas,NV,35.9949501,-115.2062178,4.0,1191,Food;Breakfast & Brunch;Steakhouses;American (Traditional);Grocery;Restaurants,172.0,qixS2BbUS8nrcb4hRVj4Lw,qYzh89vTI1nf17q6l_bNog,5.0,2.0,0.0,2
NvKNe9DnQavC9GstglcBJQ,Grand Lux Cafe,Las Vegas,NV,36.121822,-115.168855,4.0,2490,Desserts;American (New);Sandwiches;American (Traditional);Restaurants;Food,83.0,qJmnGIBJeUIPw3X-gPbmxg,xmacKmbK9Ls4kISJ2Smo9w,3.0,0.0,0.0,0
8L_eeOwZryvlUEO42Zq8nQ,L & L Hawaiian Barbecue,Las Vegas,NV,36.1612611,-115.3332232,3.0,107,Salad;Barbeque;Hawaiian;Restaurants,6.0,9LgrP08UAymqs4Bj9Qhotw,oDyEexUT09e3XhxIp0-Wxg,4.0,2.0,1.0,1
MqIgMLUdD53r_dmx1goYJg,Shucks Tavern & Oyster Bar,Las Vegas,NV,36.291036,-115.288192,3.5,289,Seafood;Breakfast & Brunch;Restaurants;Nightlife;Bars;Sports Bars,9.0,JhV9EwSEDHB2AspiJbUNLw,bFpliGXQvamyU-PmAPmLPA,5.0,0.0,0.0,0
2iTsRqUsPGRH1li1WVRvKQ,Carson Kitchen,Las Vegas,NV,36.16787832,-115.1406405,4.5,1586,Salad;Comfort Food;Gastropubs;Nightlife;Cocktail Bars;Vegan;American (New);Bars;Tapas/Small Plates;Seafood;Food;Burgers;Restaurants;Desserts,2.0,uuJGbdeSbJ8eJYOPt47fxQ,AcbSbxv3dfse6fFcsueLmg,5.0,1.0,0.0,1
3Gt3xskppi9jZuTrwrhLNg,Stack Restaurant & Bar,Las Vegas,NV,36.12171039,-115.1741891,4.0,778,Seafood;Restaurants;Steakhouses;American (New),1.0,WVh60OcDn2IoQ5bqa2L5eQ,Du-1lUruN90m2QQrAtdmLA,4.0,1.0,0.0,0
ZkGDCVKSdf8m76cnnalL-A,Le Village Buffet,Las Vegas,NV,36.11284212,-115.1705693,3.0,2108,Sandwiches;Restaurants;Buffets;Breakfast & Brunch,151.0,lB7mcyjtzCMxgWQbhzdMZQ,D8qHqetzJpaeJy3_1MsQUg,3.0,0.0,0.0,0
PDIh1lVtKlUqPJROXYJQvQ,FIX,Las Vegas,NV,36.1138449,-115.1753912,3.5,605,American (New);Steakhouses;Restaurants;Nightlife;Seafood;Bars,8.0,3mKOZwecxNcMv7h1xtpHxg,LOd7ojQqqCrfmK4VPKEBSg,2.0,0.0,0.0,0
U9nXdynQ2YR5xYx8tM3S7w,TGI Fridays,Las Vegas,NV,36.1448864,-115.20233,2.5,176,Bars;Burgers;Wine Bars;Nightlife;American (Traditional);Restaurants;American (New),4.0,YAX-xGyaeYe1_6Q5_VxUlQ,oH8VRfBM32i8hfmgliQPmg,1.0,1.0,1.0,0
dcFMlXIEun1ax2ebW_Y7-w,Bonanno's New York Pizzeria,Las Vegas,NV,36.09586302,-115.1762196,2.5,42,Food;Pizza;Restaurants;Italian,2.0,qesnzSNfDlYCkBrlKPxnsw,af8dQQZK6vWZAVQiSTae8g,4.0,0.0,0.0,0
N0apJkxIem2E8irTBRKnHw,Wolfgang Puck Bar & Grill Las Vegas,Las Vegas,NV,36.102543,-115.169884,4.0,1463,Nightlife;Salad;Sandwiches;Restaurants;Bars;American (New);Pizza,4.0,_xFtH8jdwC5d9GP4xvNBwg,hjfppBJVzp5v1gHNme_iVw,4.0,0.0,0.0,0
aKcqKNcbwNydCBnvAA4TeQ,"Downtown Grand Hotel & Casino, An Ascend Hotel Collection Member",Las Vegas,NV,36.17240734,-115.1418441,3.5,746,Bars;Piano Bars;Restaurants;Arts & Entertainment;American (New);Hotels & Travel;Nightlife;Event Planning & Services;Cocktail Bars;Hotels;Casinos,12.0,eAhdeYiuisi2wI60o3VtXQ,dzO0_v0x0MdsOijW6GWFsg,2.0,1.0,1.0,1
HPLB1Tr8ZB5UkD-2umKPdA,Fat Choy,Las Vegas,NV,36.1434734,-115.1468836,4.0,554,American (New);Asian Fusion;Chinese;Restaurants,37.0,F_XB7j2o4vapcEH1S7kFxA,No-z4NfZSN7kOdSucW6eaQ,4.0,1.0,1.0,1
-WLrZPzjKfrftLWaCi1QZQ,Blueberry Hill Family Restaurant,Las Vegas,NV,36.1142203,-115.1327808,4.0,672,Restaurants;Diners;Breakfast & Brunch,8.0,O8hM5CYklpmQhGmta-yJ5A,SNYy32DwEk8bHeaaZV2Bqg,5.0,1.0,0.0,0
SQEzO0MiY6-M1VwbYcbWtg,The Lodge Coffee House & Tavern,Las Vegas,NV,36.0842838,-115.2798544,4.0,116,Coffee & Tea;Restaurants;Cocktail Bars;Casinos;Breakfast & Brunch;Arts & Entertainment;Bars;Nightlife;Food;Cafes,1.0,81Gpr8pWhvoDDHVBYXta-w,mrpDR4jeLYun7bLMbw5a4w,4.0,0.0,0.0,0
ugLqbAvBdRDc-gS4hpslXw,Yama Sushi,Las Vegas,NV,36.11552045,-115.1349706,4.0,1717,Restaurants;Sushi Bars,85.0,eVSbqSWzGwxIVMkulqpiLg,8zyDmo3AIXGo5QNUrrTDnw,5.0,0.0,0.0,0
w7r_pDUR56k0raVroQhhww,Steiner's A Nevada Style Pub,Las Vegas,NV,36.04078042,-115.1716517,4.0,306,American (Traditional);Pubs;Restaurants;Nightlife;Bars,4.0,U9tKvZD8mpNajDj-7nTsLA,GmXOSEbXy8JXmvo9hM5WWQ,4.0,0.0,0.0,1
8KsMtzkmKgNsiVWyeeYQYw,Las Vegas Chinatown Plaza,Las Vegas,NV,36.1254312,-115.1969657,3.5,49,Shopping Centers;Chinese;Shopping;Restaurants,6.0,Kb2HaHG3DtplYw0eR5B0Xg,fYkqa_hvgbnTPGKenYFMgg,4.0,3.0,1.0,1
Y-S2LhHefBdnX8VP5Bh_JA,Citizens Kitchen and Bar,Las Vegas,NV,36.091726,-115.176646,3.0,810,Comfort Food;Restaurants;Steakhouses;American (New),11.0,P0zJYS0eNNxDkj-8Aab_bg,YmqnRPN48iq6wStIuhXNBg,4.0,1.0,0.0,0
IhNASEZ3XnBHmuuVnWdIwA,Brew Tea Bar,Las Vegas,NV,36.0541948,-115.2424431,5.0,1165,Cafes;Tea Rooms;Food;Bubble Tea;Restaurants;Desserts,51.0,L4dQmy9jZHSlZpPw__3DOg,9ge-_7Q507p3LfE4ENGMAQ,5.0,0.0,0.0,0
MAuSh7NKoT__CQ4BumoayA,T&T - Tacos & Tequila,Las Vegas,NV,36.09560316,-115.1753421,3.5,727,Mexican;Restaurants,22.0,hZYiDPfxEwyjBTPaPd6enw,JuKspmZtlb8xobdG8yWnZA,5.0,2.0,0.0,0
QJR4qBUHegWEozSQrGmBPw,Olives,Las Vegas,NV,36.113933,-115.174139,4.0,1747,Bars;Mediterranean;American (New);Nightlife;Restaurants,22.0,YNlXQGv29fzfOCNcIFcwzQ,9AnWU1tMCutjS0qlpS9t0g,4.0,0.0,0.0,0
iCQpiavjjPzJ5_3gPD5Ebg,Secret Pizza,Las Vegas,NV,36.11237223,-115.1730639,4.0,3741,Pizza;Restaurants,57.0,JF8qBLewyh0Iwy0AHc_atw,spJsNDFM5OFYv0a6LursCQ,5.0,1.0,0.0,0
eh127ASMZstrELE0K0XADw,Luke's Lobster Las Vegas,Las Vegas,NV,36.12661608,-115.1695653,4.5,368,Restaurants;Seafood,10.0,5rIc_wBdYjyuabcRyV5isw,6LgWG72Sq9lnZGKSjJLx_Q,5.0,0.0,0.0,0
a192hdM0_UVCYLwPJv1Qwg,Casa Don Juan  - Downtown,Las Vegas,NV,36.157156,-115.1538305,4.0,759,Seafood;Restaurants;Mexican,28.0,W7WZuKXwdmoSzq-hDL5EvQ,gnn_uVDE447hgSHzYkiPDg,5.0,1.0,1.0,1
w7r_pDUR56k0raVroQhhww,Steiner's A Nevada Style Pub,Las Vegas,NV,36.04078042,-115.1716517,4.0,306,American (Traditional);Pubs;Restaurants;Nightlife;Bars,17.0,Y8KgqojRUPTfE0JQCtHGFQ,ND8d7Stcq5RnF_U2lgfP1Q,4.0,1.0,0.0,0
JpgVl3d20CMRNjf1DVnzGA,Pampas Churrascaria Brazilian Grille,Las Vegas,NV,36.1107901,-115.1714113,3.0,1911,Restaurants;Steakhouses;Brazilian;Buffets;Seafood,50.0,A5u3DY0IPltDZfy_TIAMxQ,c8eacKW2wT0PbzUEIa5iNw,1.0,1.0,0.0,0
El4FC8jcawUVgw_0EIcbaQ,MGM Grand Hotel,Las Vegas,NV,36.1022507,-115.1699679,3.0,3444,Restaurants;Arts & Entertainment;Hotels;Event Planning & Services;Casinos;Resorts;Hotels & Travel,234.0,QyeQzElu5hDUdd-VSg96yg,V7EBKXreNtZzND23pa9Ijw,1.0,0.0,1.0,0
Z1E36owKeeZKDL-9ZuanJw,TC's Rib Crib,Las Vegas,NV,36.1234868,-115.2799091,3.5,490,Event Planning & Services;Caterers;Barbeque;Restaurants;Soul Food,5.0,M0dR7bKGPHAL4zTFKLNwZg,vWP8-aQX0rYJszqkWVL7Ew,3.0,4.0,0.0,1
A5Rkh7UymKm0_Rxm9K2PJw,Yard House,Las Vegas,NV,36.068655,-115.177945,4.0,1204,Seafood;Sports Bars;Vegetarian;Asian Fusion;Restaurants;Cocktail Bars;American (Traditional);Bars;Nightlife;Beer Bar;American (New);Wine Bars;Steakhouses,1.0,qFHqjYzgz3oPMX4OImnolA,EXhTYXgMnyhH4uqgFl4ymQ,5.0,0.0,0.0,0
wdOOK3K6vzQy1d_OIk-U9w,Yama Sushi,Las Vegas,NV,36.1264728,-115.1919017,3.5,524,Restaurants;Sushi Bars,23.0,WgEJ0b8P9iqClllf_kYbOA,57GJIlI1KVwwVLmjoxAZ5g,4.0,0.0,0.0,0
5z1WIr7E9P2CSzyN5seeSA,Sterling Brunch,Las Vegas,NV,36.113722,-115.169184,4.0,445,Buffets;Restaurants;Breakfast & Brunch,3.0,pD2rmfK2zHZ8DwOEYhA2tw,mp9EUxBzhHyWcips0mDn9Q,2.0,2.0,2.0,1
f4x1YBxkLrZg652xt2KR5g,Hash House A Go Go,Las Vegas,NV,36.11818069,-115.1715798,4.0,4774,American (New);Restaurants;Breakfast & Brunch,50.0,0kVLTC6cawKTkU5qt2UUPg,X6y8gaeH0zjDly0406pj2g,2.0,0.0,0.0,0
yHYjDPuRtLvhvMpOn5fXOQ,Naked Fish's Sushi & Grill,Las Vegas,NV,36.1192428,-115.279717,4.5,464,Japanese;Sushi Bars;Restaurants,2.0,2B4dIA7lWrMib0yUZUvIgA,y0axDGrceM7ve0chunw2Iw,5.0,4.0,2.0,4
ujHiaprwCQ5ewziu0Vi9rw,The Buffet at Bellagio,Las Vegas,NV,36.11322,-115.17689,3.5,3838,Buffets;Restaurants;American (New),30.0,dry2Tvlilh8kZLeFTRjgUg,VmlShd8k2tq7-O4TVx5R1Q,3.0,2.0,1.0,2
RESDUcs7fIiihp38-d6_6g,Bacchanal Buffet,Las Vegas,NV,36.116113,-115.176222,4.0,7009,Sandwiches;Buffets;Restaurants;Breakfast & Brunch;Food,667.0,Csw_MCBcvtt5ga9wkjlPwQ,TJ3aj-MRsNXaqpONjG8jXw,5.0,1.0,1.0,0
RESDUcs7fIiihp38-d6_6g,Bacchanal Buffet,Las Vegas,NV,36.116113,-115.176222,4.0,7009,Sandwiches;Buffets;Restaurants;Breakfast & Brunch;Food,65.0,ew_-h-TBQCfLDJ2zoXgjzA,O_Kd2-4DwjgiMh_GJ0Sg9g,5.0,1.0,0.0,0
